ID,Title,Region,Media_ID,Box_ID,Genre,Released
1144,Downwell,EU,PCSB-00952,,Action » General,2016-05-24
1144,Resistance: Burning Skies,EU,PCSF-00141,,Action » Shooter » First-Person,2012-06-01
1145,Toukiden 2 Shogun Version,JP,PCSG-00834,,Role-Playing » Action RPG,2016-10-06
1145,Sly Cooper: Thieves in Time,EU,PCSF-00156,,Action Adventure,2013-03-28
1146,Oceanhorn: Monster of Uncharted Seas,EU,PCSB-01068,,Action Adventure,2017-05-17
1146,Sly Cooper: Thieves in Time,EU,PCSF-00209,,Action Adventure,2013-03-28
1147,Plantera,US,PCSE-01092,,Strategy » General,2017-05-23
1147,FIFA Football,EU,PCSB-00055,,Sports » Traditional » Soccer,2012-02-22
1148,Spellspire,US,PCSE-01089,,Role-Playing » General,2017-05-23
1148,FIFA Football,EU,PCSB-00054,,Sports » Traditional » Soccer,2012-02-22
1149,Utawarerumono: Mask of Deception,EU,PCSB-01093,,Adventure » General,2017-05-23
1149,FIFA Football,EU,PCSB-00053,,Sports » Traditional » Soccer,2012-02-22
1150,Plantera,EU,PCSB-01119,,Strategy » General,2017-05-24
1150,FIFA Football,EU,PCSB-00052,,Sports » Traditional » Soccer,2012-02-22
1151,Spellspire,EU,PCSB-01125,,Role-Playing » General,2017-05-24
1151,Disney Epic Mickey 2: The Power of Two,EU,PCSF-00309,,Action » Platformer » 3D,2013-06-19
1152,DYING: Reborn,JP,PCSG-01082,,Action Adventure,2017-05-25
1152,Unit 13,EU,PCSF-00068,,Action » Shooter » Third-Person,2012-03-09
1153,Jikkyou Powerful Pro Yakyuu Championship 2017,JP,PCSG-01045,,Sports » Traditional » Baseball,2017-05-25
1153,Hyperdevotion Noire: Goddess Black Heart,Unknown,PCSH-00098,VLKS-66017,Strategy » Turn-Based,2014-12-05
1154,Kung Fury: Street Rage,US,PCSE-01036,,Action » Beat-'Em-Up,2017-05-25
1154,Hyperdimension Neptunia PP: Producing Perfection,Unknown,PCSH-00069,VLKS-66012,Miscellaneous » Rhythm,2014-06-12
1155,Kung Fury: Street Rage,EU,PCSB-01082,,Action » Beat-'Em-Up,2017-05-25
1155,Hyperdimension Neptunia Re;Birth1,Unknown,PCSH-00078,VLKS-68020,Role-Playing » General,2014-06-26
1156,Slain: Back from Hell,JP,PCSG-00887,,Action » Platformer » 2D,2017-05-26
1156,Hyperdimension Neptunia Re;Birth2: Sisters Generation,Unknown,PCSH-00097,VLKS-68025,Role-Playing » Console-style RPG,2014-10-16
1157,Risk of Rain,EU,PCSB-00935,,Action » Platformer » 2D,2016-04-12
1157,Hyperdimension Neptunia Re;Birth3: V Century,Unknown,PCSH-00140,VLKS-68032,Role-Playing » Console-style RPG,2015-05-19
1158,Shu,US,PCSE-00923,,Action » Platformer » 2D,2017-05-30
1158,Hyperdimension Neptunia U: Action Unleashed,Unknown,PCSH-00107,VLKS-66018,Action » Beat-'Em-Up,2014-12-23
1159,Ys Origin,EU,PCSB-01081,,Role-Playing » Action RPG,2017-05-30
1159,MegaTagmension Blanc + Neptune VS Zombies,Unknown,PCSH-00213,VLKS-68048,Action » Beat-'Em-Up,2015-12-23
1160,Bodycheck,EU,PCSB-00738,,Sports » Traditional » Football,2017-05-30
1160,Superdimension Neptune VS Sega Hard Girls,Unknown,PCSH-00252,VLKS-66040,Role-Playing » Console-style RPG,2016-06-16
1161,Licky the Lucky Lizard Lives Again,EU,PCSB-01154,,Action » General,2017-09-01
1161,The Legend of Heroes: Sen no Kiseki II,Unknown,PCSH-00075,VLAS-38066,Role-Playing » Console-style RPG,2014-09-25
1162,ClaDun Returns: This is Sengoku!,US,PCSE-00999,,Role-Playing » Action RPG,2017-06-06
1162,Persona 4: The Golden (Playstation Vita the Best),JP,PCSG-00563,VLJM-65004,Role-Playing » Console-style RPG,2015-02-05
1163,Plague Road,EU,PCSB-01142,,Role-Playing » Action RPG,2017-09-19
1163,Reality Fighters,Unknown,PCSD-00017,VCAS-32011,Action » General,2012-02-22
1164,Skylight Freerange,US,PCSE-01054,,Role-Playing » General,2017-06-06
1164,Soul Sacrifice Delta,Unknown,PCSD-00079,VCAS-34048,Role-Playing » Action RPG,2014-03-06
1165,Shu,EU,PCSB-00954,,Action » Platformer » 2D,2017-06-07
1165,Monster Hunter Frontier G / Monster Hunter Frontier Z,Unknown,PCSH-00109,VCAS-34098,Role-Playing » Console-style RPG,2015-07-24
1166,Dragons Online,EU,PCSB-01124,,Action » General,2017-06-07
1166,Tearaway,Unknown,PCSD-00072,VCAS-32043,Adventure » General,2013-11-20
1167,Nep-Nep Connect: Chaos Chanpuru,JP,PCSG-00951,,Miscellaneous » Card Battle,2017-06-07
1167,Resistance: Burning Skies,Unknown,PCSD-00033,VCAS-34009,Action » Shooter » First-Person,2012-05-29
1168,ClaDun Returns: This is Sengoku!,EU,PCSB-01052,,Role-Playing » Action RPG,2017-06-09
1168,Resistance: Burning Skies,US,PCSA-00063,PCSA-22025,Action » Shooter » First-Person,2012-05-29
1169,Blasting Agent: Ultimate Edition,US,PCSE-01083,,Action » Platformer » 2D,2017-06-20
1169,PlayStation Vita Pets,EU,PCSF-00518,,Miscellaneous » Virtual Life,2014-06-06
1170,Blasting Agent: Ultimate Edition,EU,PCSB-01108,,Action » Platformer » 2D,2017-06-20
1170,PlayStation Vita Pets,EU,PCSF-00519,,Miscellaneous » Virtual Life,2014-06-06
1171,Bunny Must Die: Chelsea and the 7 Devils,EU,PCSB-01110,,Action » Platformer » 2D,2018-04-18
1171,PlayStation Vita Pets,EU,PCSF-00088,,Miscellaneous » Virtual Life,2014-06-06
1172,Nurse Love Addiction,EU,PCSB-01054,,Adventure » General,2017-06-22
1172,Gal*Gun: Double Peace (Bilingual),JP,PCSG-01029,VLJM-30234,Action » Shooter,2017-02-23
1173,Valkyria Revolution,US,PCSE-01003,,Strategy » Turn-Based,2017-06-27
1173,Toukiden (Playstation Vita the Best),Unknown,PCSH-00045,VLAS-38065,Action » General,2014-08-14
1174,Photon3,JP,PCSG-01071,,Miscellaneous » Puzzle,2017-06-29
1174,Zettai Zetsubou Shoujo: Dangan-Ronpa - Another Episode (Playstation Vita the Best),JP,PCSG-00772,VLJS-55007,Action Adventure,2015-12-03
1175,Touhou Genso Maroku W: The Devil of Decline,JP,PCSG-00977,,Role-Playing » Console-style RPG,2017-06-29
1175,Borderlands 2,EU,PCSF-00576,,Action » Shooter » First-Person,2014-05-30
1176,New Little King's Story,US,PCSE-00066,,Strategy » Real-Time,2012-10-02
1176,Omega Labyrinth Z,JP,PCSG-00939,VLJS-05094,Role-Playing » Console-style RPG,2017-07-06
1177,Travel Bug,EU,PCSF-00113,,Miscellaneous » Edutainment,2012-11-28
1177,Farming Simulator 18: Pocket Nouen 4,JP,PCSG-01050,VLJM-30240,Simulation » General,2017-07-20
1178,Chaos Rings,JP,PCSG-00497,,Role-Playing » Console-style RPG,2015-05-07
1178,HimeHibi Ichi Gakki: Princess Days,JP,PCSG-01092,VLJS-08005,Adventure » General,2017-07-20
1179,Senran Kagura: Bon Appetit! Stacked Soundtrack,US,PCSE-00488,,Miscellaneous » General,2014-11-25
1179,Rabi Laby: Puzzle Out Stories,JP,PCSG-01037,VLJM-30236,Miscellaneous » Puzzle,2017-07-20
1180,Echannel: New Paint Park,JP,PCSC-00038,,Miscellaneous » General,2013-05-30
1180,World Election,JP,PCSG-01088,VLJM-38003,Adventure » General,2017-07-20
1181,Paint Park Plus,US,PCSA-00111,,Miscellaneous » General,2013-06-04
1181,Grisaia no Kajitsu: Side Episode,JP,PCSG-01095,VLJM-38011,Adventure » General,2017-07-27
1182,Paint Park Plus,EU,PCSF-00314,,Miscellaneous » General,2013-06-05
1182,Hiiro no Kakera: Omoi Iro no Kioku,JP,PCSG-01036,VLJM-38005,Adventure » General,2017-07-27
1183,Paint Park,US,PCSA-00059,,Miscellaneous » General,2012-04-17
1183,Kenka Bancho Otome: Kanzenmuketsu no My Honey,JP,PCSG-01042,VLJS-00150,Adventure » General,2017-07-27
1184,Paint Park,EU,PCSF-00137,,Miscellaneous » General,2012-04-18
1184,Utsusemi no Meguri,JP,PCSG-01011,VLJM-35475,Action » General,2017-07-27
1185,San Goku Shi 12 Taisenban,JP,PCSG-00211,,Strategy » Turn-Based,2013-09-26
1185,Wagamama High Spec,JP,PCSG-01084,VLJM-38009,Adventure » General,2017-07-27
1186,Moujuutsukai to Oujisama,JP,PCSG-00244,,Adventure » General,2014-01-29
1186,Collar x Malice,US,PCSE-01011,,Adventure » General,2017-07-28
1187,Princess Arthur,JP,PCSG-00271,,Adventure » General,2014-02-26
1187,Collar x Malice,EU,PCSB-01061,,Adventure » General,2017-07-28
1188,Crunchyroll,US,PCSE-00303,,Miscellaneous » General,2014-03-18
1188,Velocity 2X: Critical Mass Edition,EU,PCSB-01079,,Action » General,2017-07-28
1189,Twitch,US,PCSE-00788,,Miscellaneous » General,2016-07-05
1189,Undertale,US,PCSE-01116,,Role-Playing » Console-style RPG,2017-10-17
1190,LiveTweet,EU,PCSF-00123,,Miscellaneous » General,2012-02-22
1190,Futagoza no Paradox,JP,PCSG-01085,VLJM-38004,Adventure » General,2017-08-24
1191,Skype,EU,PCSF-00124,,Miscellaneous » General,2012-04-25
1191,Starry * Sky: Autumn Stories,JP,PCSG-00917,VLJM-35390,Adventure » General,2017-08-24
1192,Skype,US,PCSA-00044,,Miscellaneous » General,2012-04-24
1192,Taishou Mebiusline: Teito Bibouroku Hare,JP,PCSG-00968,VLJM-35448,Adventure » General,2017-08-24
1193,Network Media Player,EU,PCSF-00635,,Miscellaneous » General,2014-10-29
1193,The Lost Child,JP,PCSG-00573,VLJM-38016,Role-Playing » Console-style RPG,2017-08-24
1194,Ryu ga Gotoku: Ishin! Free app for PlayStation Vita,JP,PCSG-00275,,Miscellaneous » General,2014-02-13
1194,Shin Yomawari,JP,PCSG-01080,VLJS-08002,Action Adventure,2017-08-24
1195,Dead or Alive Xtreme 3: Venus - Free-to-Play Version,Unknown,PCSH-00281,,Sports » Nature,2016-05-16
1195,Tachyon Project,Unknown,PCSH-10054,VLAS-40002,Action » Shooter,2017-08-30
1196,Crunchyroll,EU,PCSB-00809,,Miscellaneous » General,2015-08-28
1196,Crank In,JP,PCSG-00941,VLJM-35464,Role-Playing » General,2017-08-31
1197,Niconico,JP,PCSG-80001,,Miscellaneous » General,2011-12-17
1197,Yoru no Nai Kuni 2: Shingetsu no Hanayome,JP,PCSG-00986,VLJM-35422,Role-Playing » Action RPG,2017-08-31
1198,Niconico,US,PCSE-00074,,Miscellaneous » General,2012-05-29
1198,Tokyo Yamanote Boys for V: Fan Disc,JP,PCSG-01049,VLJM-35468,Adventure » General,2017-08-31
1199,LiveTweet,JP,PCSC-80002,,Miscellaneous » General,2011-12-17
1199,Oceanhorn: Monster of Uncharted Seas,US,PCSE-01097,,Action Adventure,2017-07-28
1200,Wake-up Club,EU,PCSF-00181,,Miscellaneous » General,2013-02-06
1200,Bard's Gold,US,PCSE-01024,,Action » Platformer » 2D,2017-07-07
1201,Treasure Park,EU,PCSF-00139,,Miscellaneous » General,2012-09-05
1201,Plague Road,US,PCSE-01074,,Role-Playing » Action RPG,2017-07-28
1202,t@g,EU,PCSF-00064,,Miscellaneous » General,2012-11-21
1202,Ys Origin,Unknown,PCSH-10049,VLAS-36108,Role-Playing » Action RPG,2017-08-31
1203,Ryu ga Gotoku 0 Free app for PlayStation Vita,JP,PCSG-00503,,Miscellaneous » General,2015-02-26
1203,Ys Origin,US,PCSE-01033,,Role-Playing » Action RPG,2017-09-25
1204,Killzone Mercenary Digital Art Book,EU,PCSF-00434,,Miscellaneous » General,2014-12-01
1204,Asdivine Hearts,US,PCSE-01106,,Role-Playing » Console-style RPG,2017-08-25
1205,Crackle,US,PCSE-00222,,Miscellaneous » General,2014-02-25
1205,Top Trumps Turbo,EU,PCSB-00791,,Miscellaneous » Card Battle,2017-07-28
1206,Hulu Plus,US,PCSE-00426,,Miscellaneous » General,2014-03-25
1206,Utawarerumono: Mask of Truth,US,PCSE-01102,,Strategy » Turn-Based,2017-09-05
1207,Malicious Rebirth Original Soundtrack: Saitan-Hen,JP,PCSG-80005,,Miscellaneous » General,2013-03-21
1207,Iwaihime: Matsuri,JP,PCSG-01083,VLJM-38010,Adventure » General,2017-09-07
1208,Malicious Rebirth Original Soundtrack: Tobatsu-Hen,JP,PCSG-80006,,Miscellaneous » General,2013-03-21
1208,Kono Subarashii Sekai ni Shukufuku o! Kono Yokubukai Game ni Shinpan o!,JP,PCSG-01028,VLJM-35457,Adventure » General,2017-09-07
1209,Twitch,EU,PCSB-00878,,Miscellaneous » General,2016-07-05
1209,Moujuu-Tachi to Ohimesama ~ in blossom ~,JP,PCSG-01096,VLJM-38014,Adventure » General,2017-09-07
1210,Hotline Miami 2: Wrong Number,JP,PCSG-00659,,Action » General,2015-06-25
1210,Drive Girls,US,PCSE-01099,,Action » General,2017-09-08
1211,radiko.jp,JP,PCSC-80016,,Miscellaneous » General,2013-05-28
1211,Ys VIII: Lacrimosa of DANA,US,PCSE-01103,,Role-Playing » Action RPG,2017-09-12
1212,PlayStation Home Arcade,EU,PCSF-00228,,Miscellaneous » General,2013-02-06
1212,Ys VIII: Lacrimosa of DANA,EU,PCSB-01128,,Role-Playing » Action RPG,2017-09-15
1213,Neverending Nightmares,EU,PCSB-00940,,Action Adventure,2016-05-04
1213,Mary Skelter: Nightmares,US,PCSE-01014,,Role-Playing » Action RPG,2017-09-19
1214,Grand Theft Auto: iFruit,US,PCSE-00348,,Miscellaneous » General,2014-04-01
1214,Nil Admirari no Tenbin: Kuroyuri En'youtan,JP,PCSG-01014,VLJM-38024,Action » General,2017-09-21
1215,iKnow!,JP,PCSC-80028,,Miscellaneous » General,2014-06-26
1215,Teikoku Kaleido: Kakumei no Rondo,JP,PCSG-01064,VLJM-35473,Adventure » General,2017-09-21
1216,E-book Reader,JP,PCSC-80012,,Miscellaneous » General,2012-10-11
1216,Mary Skelter: Nightmares,EU,PCSB-01059,,Role-Playing » Action RPG,2017-09-22
1217,Skype,Unknown,PCSD-00025,,Miscellaneous » General,2012-04-25
1217,Danganronpa V3: Killing Harmony,US,PCSE-01100,,Adventure » General,2017-09-26
1218,Treasure Park,JP,PCSC-80006,,Miscellaneous » General,2012-08-29
1218,Clover Day's,JP,PCSG-00716,VLJM-35288,Adventure » General,2017-09-28
1219,NBA Game Time,Unknown,PCSD-00076,,Sports » Traditional » Basketball,2014-12-11
1219,Heiligenstadt no Uta,JP,PCSG-01070,VLJM-38006,Adventure » General,2017-09-28
1220,NBA Game Time,US,PCSA-00136,,Sports » Traditional » Basketball,2013-11-19
1220,Nora to Koujo to Noraneko Heart,JP,PCSG-01107,VLJM-38023,Adventure » General,2017-09-28
1221,Treasure Park,Unknown,PCSD-00020,,Miscellaneous » General,2012-08-29
1221,"Shinobi, Koi Utsutsu: Kanmitsu Hana Emaki",JP,PCSG-01038,VLJM-38028,Adventure » General,2017-09-28
1222,PlayStation Home Arcade,Unknown,PCSD-00045,,Miscellaneous » General,2013-12-11
1222,Danganronpa V3: Killing Harmony,EU,PCSB-01127,,Adventure » General,2017-09-29
1223,TuneIn Radio,US,PCSE-00304,,Miscellaneous » General,2013-11-05
1223,Tokyo Clanpool,JP,PCSG-01103,VLJM-38029,Role-Playing » General,2017-10-05
1224,TuneIn Radio,EU,PCSB-00407,,Miscellaneous » General,2013-11-30
1224,Yuukyuu no Tierblade: Fragments of Memory,JP,PCSG-01075,VLJM-38030,Adventure » General,2017-10-05
1225,Destiny of Spirits,Unknown,PCSD-00061,,Strategy » Turn-Based,2014-03-20
1225,Semispheres,Unknown,PCSH-10064,VLAS-40004,Miscellaneous » Puzzle,2017-10-10
1226,Colors!,US,PCSE-00123,,Miscellaneous » General,2012-11-13
1226,Yoshiwara Higanbana Kuon no Chigiri,JP,PCSG-01120,VLJM-38038,Adventure » General,2017-10-12
1227,Mahou Shoujo Taisen Zanbatsu,JP,PCSG-00368,,Action » General,2014-03-27
1227,Bad Apple Wars,US,PCSE-01042,,Adventure » General,2017-10-13
1228,Yaken no Rodem,JP,PCSG-00800,,Action » General,2016-12-01
1228,Chaos;Child,EU,PCSB-01075,,Adventure » General,2017-10-13
1229,Irezumi no Kuni,JP,PCSG-00899,,Action » General,2016-09-30
1229,Itadaki Street: Dragon Quest & Final Fantasy 30th Anniversary,JP,PCSG-00932,VLJM-30241,Miscellaneous » Board Games,2017-10-19
1230,YU-NO: Konoyo no Hate de Koi o Utau Shoujo - Original NEC PC-9800 Version,JP,PCSG-00996,,Adventure » General,2017-03-16
1230,Uta no * Prince-Sama: Amazing Aria & Sweet Serenade Love,JP,PCSG-01081,VLJM-35478,Miscellaneous » Compilation,2017-10-19
1231,Flickr,Unknown,PCSD-00014,,Miscellaneous » General,2012-02-22
1231,Amaekata wa Kanojo Nari ni.,JP,PCSG-01086,VLJM-38001,Adventure » General,2017-10-26
1232,Flickr,JP,PCSC-80001,,Miscellaneous » General,2012-01-19
1232,Chaos;Child,US,PCSE-01022,,Adventure » General,2017-10-17
1233,Flickr,US,PCSA-00046,,Miscellaneous » General,2012-02-21
1233,Dynasty Warriors Next,Unknown,PCSH-00003,VLAS-36032,Action » Beat-'Em-Up,2012-04-12
1234,Flickr,EU,PCSF-00122,,Miscellaneous » General,2012-02-22
1234,Akiba's Trip 2,Unknown,PCSH-00057,VCAS-34046,Action Adventure,2014-01-23
1235,Wake-up Club,Unknown,PCSD-00015,,Miscellaneous » General,2012-05-08
1235,Root Letter,Unknown,PCSH-00289,VCAS-32080,Adventure » General,2016-06-16
1236,Deathmatch Village,US,PCSE-00248,,Action » General,2014-09-02
1236,Oreshika: Tainted Bloodlines,Unknown,PCSD-00084,VCAS-34064,Role-Playing » General,2014-09-04
1237,Dynasty Warriors 8 Empires (Free Alliances Version),Unknown,PCSH-00193,,Action » Beat-'Em-Up,2015-11-26
1237,Madden NFL 13,US,PCSE-00084,,Sports » Traditional » Football,2012-02-28
1238,Fat Princess: Piece of Cake,Unknown,PCSD-00092,,Miscellaneous » Puzzle,2015-01-15
1238,Resistance: Burning Skies,EU,PCSF-00142,,Action » Shooter » First-Person,2012-06-01
1239,Helldivers,Unknown,PCSD-00086,,Action » Shooter » Third-Person,2015-10-29
1239,BlazBlue: Chronophantasma Extend,Unknown,PCSH-00161,VLAS-38097,Action » Fighting » 2D,2015-07-21
1240,Niconico,Unknown,PCSH-00064,,Miscellaneous » General,2014-01-16
1240,Freedom Wars,Unknown,PCSD-00087,VCAS-32051,Role-Playing » Action RPG,2014-08-07
1241,Twitch,Unknown,PCSH-00200,,Miscellaneous » General,2016-07-06
1241,Demon Gaze: Global Edition,JP,PCSG-00284,VLJS-00078,Role-Playing » General,2014-07-03
1242,Mystery Chronicle: One Way Heroics,EU,PCSB-00958,,Role-Playing » Action RPG,2016-09-13
1242,Ragnarok Odyssey,Unknown,PCSH-00020,VCAS-32027,Role-Playing » Action RPG,2012-08-21
1243,Little Deviants,Unknown,PCSD-00009,,Action » Platformer » 3D,2012-05-08
1243,Musou Orochi 2 Ultimate,Unknown,PCSH-00054,VLAS-38044,Action » Beat-'Em-Up,2014-01-16
1244,Infinita Strada Hana,Unknown,PCSH-00278,,Strategy » Turn-Based,2016-08-04
1244,Toukiden: Kiwami,Unknown,PCSH-00103,VLAS-38072,Action » General,2014-10-31
1245,CastleStorm,Unknown,PCSH-00156,,Strategy » General,2015-07-31
1245,God Eater 2: Rage Burst,Unknown,PCSH-00133,VLAS-38080,Role-Playing » Action RPG,2015-02-26
1246,Dead or Alive Xtreme 3: Venus - Free-to-Play Version,JP,PCSG-00773,,Sports » Nature,2016-05-16
1246,Phantasy Star Nova,Unknown,PCSH-00143,VLAS-38084,Role-Playing » Action RPG,2015-03-26
1247,MotorStorm RC PS Vita Presented by Scion,US,PCSA-00027,,Driving » Racing,2012-03-07
1247,Sengoku Musou 4-II,Unknown,PCSH-00164,VLAS-38098,Action » Beat-'Em-Up,2015-06-25
1248,The Walking Dead: Season Two - A Telltale Games Series,US,PCSE-00372,,Action » General,2014-04-22
1248,God Eater Resurrection,Unknown,PCSH-00199,VLAS-38109,Role-Playing » Action RPG,2015-12-24
1249,Wake-up Club,JP,PCSC-80004,,Miscellaneous » General,2012-04-19
1249,Odin Sphere: Leifdrasir,Unknown,PCSH-00218,VLAS-36095,Role-Playing » Action RPG,2016-04-28
1250,Wake-up Club,US,PCSA-00067,,Miscellaneous » General,2013-01-15
1250,Sophie no Atelier: Fushigi na Hon no Renkinjutsushi,Unknown,PCSH-00220,VLAS-38121,Role-Playing » Console-style RPG,2016-02-02
1251,Rocketbirds: Hardboiled Chicken,JP,PCSG-00185,,Adventure » General,2013-04-25
1251,World of Final Fantasy,Unknown,PCSH-00223,VCAS-34125,Role-Playing » Console-style RPG,2016-10-25
1252,Exile's End,US,PCSE-00941,,Action » Platformer » 2D,2016-10-25
1252,Tokyo Xanadu,Unknown,PCSH-10009,VCAS-34128,Role-Playing » Action RPG,2017-03-30
1253,Tearaway,US,PCSA-00144,,Adventure » General,2013-11-22
1253,Yomawari: Midnight Shadows,US,PCSE-01139,,Action Adventure,2017-10-24
1254,Rock Boshers DX: Director's Cut Soundtrack,US,PCSE-00599,,Miscellaneous » General,2015-03-17
1254,Sengo Muramasa DX: Guren no Kettou,JP,PCSG-01104,VLJM-38021,Strategy » General,2017-10-26
1255,Dekamori Senran Kagura: Body Pack B,JP,PCSG-00311,,Miscellaneous » Rhythm,2014-04-24
1255,Steam Prison: Nanatsu no Bitoku,JP,PCSG-01062,VLJM-38017,Adventure » General,2017-10-26
1256,Accel World vs. Sword Art Online,US,PCSE-01071,,Role-Playing » Action RPG,2017-07-07
1256,Yomawari: Midnight Shadows,EU,PCSB-01144,,Action Adventure,2017-10-27
1257,Energy Cycle,US,PCSE-01124,,Miscellaneous » Puzzle,2017-07-07
1257,Summon Night 6: Lost Borders,US,PCSE-00951,,Role-Playing » Console-style RPG,2017-10-31
1258,Ninja Usagimaru: Two Tails of Adventure,US,PCSE-01067,,Miscellaneous » Compilation,2017-07-07
1258,Disney Infinity 2.0 Edition (Marvel Super Heroes),EU,PCSB-00698,,Action Adventure,2015-05-22
1259,Necrosphere Deluxe,US,PCSE-01361,,Action » Platformer » 2D,2019-01-31
1259,Omega Labyrinth Z,Unknown,PCSH-10044,VLAS-36107,Role-Playing » Console-style RPG,2017-08-31
1260,Ninja Usagimaru: Two Tails of Adventure,EU,PCSB-01117,,Miscellaneous » Compilation,2017-07-07
1260,The Lost Child,Unknown,PCSH-10068,VCAS-36001,Role-Playing » Console-style RPG,2017-08-24
1261,Shippuu no Usagi-Maru: Futatsu no Boukentan,JP,PCSG-01099,,Miscellaneous » Compilation,2017-07-07
1261,God Wars: Future Past,Unknown,PCSH-10024,VCAS-32089,Strategy » Turn-Based,2017-06-20
1262,Mr. Pumpkin Adventure,US,PCSE-01002,,Adventure » General,2017-07-11
1262,Romance of the Three Kingdoms XIII: Fame and Strategy Expansion Pack Bundle,Unknown,PCSH-00308,VLAS-38153,Strategy » Turn-Based,2017-05-25
1263,Energy Balance,US,PCSE-01123,,Miscellaneous » Puzzle,2017-07-12
1263,Akiba's Beat,Unknown,PCSH-10017,VLAS-38157,Role-Playing » Action RPG,2017-05-11
1264,99Vidas,US,PCSE-00914,,Action » Beat-'Em-Up,2017-07-18
1264,Gundam Breaker 3: Break Edition,Unknown,PCSH-10042,VLAS-38155,Action » Fighting » 3D,2017-05-02
